POID,Date,TruckID,PartName,Quantity,UnitCost,TotalCost
PO01329,5/11/2024,2506,Transmission Fluid,3,42.45,127.35
PO01330,5/10/2024,2506,Air Filter,1,15.98,15.98
PO01331,5/20/2024,2507,Transmission Fluid,2,26.84,53.68
PO01332,5/8/2024,2507,Headlight,3,57.54,172.62
PO01333,5/22/2024,2507,Tire,2,416.86,833.72
PO01334,5/22/2024,2507,EGR Valve,3,252.85,758.55
PO01335,5/22/2024,2507,Brake Pads,3,112.27,336.81
PO01336,5/9/2024,2507,Coolant,1,35.74,35.74
PO01337,5/20/2024,2507,Air Filter,2,17.6,35.2
PO01338,5/20/2024,2507,Air Hose,2,21.19,42.38
PO01339,5/22/2024,2507,Suspension Kit,4,263.3,1053.2
PO01340,5/22/2024,2507,Turbocharger,3,1400.77,4202.31
PO01341,5/12/2024,2507,Suspension Kit,1,237.56,237.56
PO01342,5/12/2024,2507,Fuse,4,7.43,29.72
PO01343,5/14/2024,2507,Oil Filter,3,14.91,44.73
PO01344,5/14/2024,2507,Air Filter,2,17.1,34.2
PO01345,5/12/2024,2507,EGR Valve,3,162.66,487.98
PO01346,5/16/2024,2507,Turbocharger,4,946.35,3785.4
PO01347,5/16/2024,2507,Suspension Kit,1,382.4,382.4
PO01348,5/16/2024,2507,Belt,3,41.8,125.4
PO01349,5/18/2024,2508,Engine Oil,4,36.95,147.8
PO01350,5/18/2024,2508,Air Filter,3,17.28,51.84
PO01351,5/5/2024,2508,Coolant,3,47.04,141.12
PO01352,5/6/2024,2508,Headlight,4,70.31,281.24
PO01353,5/6/2024,2508,Brake Pads,1,60.66,60.66
PO01354,5/6/2024,2508,Fuse,2,7.91,15.82
PO01355,5/2/2024,2508,Turbocharger,4,991.54,3966.16
PO01356,5/2/2024,2508,Tire,1,401.46,401.46
PO01357,5/2/2024,2508,Fuel Filter,1,18.77,18.77
PO01358,5/20/2024,2508,Transmission Fluid,3,53.72,161.16
PO01359,5/20/2024,2508,Air Hose,1,21.73,21.73
PO01360,5/22/2024,2508,Belt,2,25.03,50.06
PO01361,5/22/2024,2508,Air Hose,2,22.05,44.1
PO01362,5/22/2024,2508,Coolant,2,49.34,98.68
PO01363,5/11/2024,2509,Suspension Kit,2,225.6,451.2
PO01364,5/11/2024,2509,EGR Valve,1,239.33,239.33
PO01365,5/11/2024,2509,Air Hose,1,36.93,36.93
PO01366,5/1/2024,2509,Fuel Filter,4,22.48,89.92
PO01367,5/1/2024,2509,Oil Filter,4,8.62,34.48
PO01368,5/1/2024,2509,Air Hose,4,35.38,141.52
PO01369,5/20/2024,2509,Turbocharger,3,1029.02,3087.06
PO01370,5/20/2024,2509,EGR Valve,4,250.31,1001.24
PO01371,5/20/2024,2509,Headlight,2,61.29,122.58
PO01372,5/7/2024,2509,Belt,1,21.4,21.4
PO01373,5/7/2024,2509,Air Filter,3,17.85,53.55
PO01374,5/7/2024,2509,Fuel Filter,3,13.45,40.35
PO01375,5/13/2024,2510,Belt,2,39.85,79.7
PO01376,5/13/2024,2510,EGR Valve,4,170.39,681.56
PO01377,5/22/2024,2510,Suspension Kit,1,334.59,334.59
PO01378,5/22/2024,2510,Tire,3,333.8,1001.4
PO01379,5/22/2024,2510,Belt,2,24.47,48.94
PO01380,5/19/2024,2510,Turbocharger,2,1298.42,2596.84
PO01381,5/19/2024,2510,Tire,2,370.73,741.46
PO01382,5/19/2024,2510,Turbocharger,3,1423.56,4270.68
PO01383,5/19/2024,2510,Brake Pads,3,141.02,423.06
PO01384,5/11/2024,2510,Air Hose,4,31.72,126.88
PO01385,5/6/2024,2510,Fuse,3,3.22,9.66
PO01386,5/7/2024,2510,Fuel Filter,1,29.31,29.31
PO01387,5/7/2024,2510,Headlight,3,79.81,239.43
PO01388,5/11/2024,2510,Oil Filter,3,11.48,34.44
PO01389,5/11/2024,2510,Brake Pads,2,109.72,219.44
PO01390,5/11/2024,2510,Headlight,1,83.22,83.22
PO01391,5/13/2024,2510,Turbocharger,4,1256.45,5025.8
PO01392,5/13/2024,2510,EGR Valve,2,298.04,596.08
PO01393,5/17/2024,2511,Belt,2,48.89,97.78
PO01394,5/17/2024,2511,Headlight,2,84.58,169.16
PO01395,5/17/2024,2511,Oil Filter,4,6.86,27.44
PO01396,5/13/2024,2511,Suspension Kit,1,214.96,214.96
PO01397,5/28/2024,2511,Engine Oil,2,60.06,120.12
PO01398,5/15/2024,2511,Tire,3,410.56,1231.68
PO01399,5/15/2024,2511,Transmission Fluid,3,33.7,101.1
PO01400,5/21/2024,2511,Tire,1,313.62,313.62
PO01401,5/21/2024,2511,Belt,2,21.72,43.44
PO01402,5/25/2024,2511,EGR Valve,4,185.15,740.6
PO01403,5/25/2024,2511,Fuel Filter,1,20.63,20.63
PO01404,5/25/2024,2511,Oil Filter,1,12.09,12.09
PO01405,5/12/2024,2512,Tire,3,570.96,1712.88
PO01406,5/8/2024,2512,Air Filter,3,13.31,39.93
PO01407,5/8/2024,2512,Transmission Fluid,4,35.83,143.32
PO01408,5/8/2024,2512,EGR Valve,3,201.82,605.46
PO01409,5/3/2024,2512,Engine Oil,4,49.96,199.84
PO01410,5/3/2024,2512,Oil Filter,4,7.28,29.12
PO01411,5/3/2024,2512,Air Hose,2,35.6,71.2
PO01412,5/16/2024,2512,Headlight,3,59.15,177.45
PO01413,5/11/2024,2513,Transmission Fluid,4,38.36,153.44
PO01414,5/11/2024,2513,EGR Valve,3,254.77,764.31
PO01415,5/7/2024,2513,Suspension Kit,3,385.45,1156.35
PO01416,5/5/2024,2513,Oil Filter,4,7.74,30.96
PO01417,5/5/2024,2513,Turbocharger,1,876.42,876.42
PO01418,5/27/2024,2513,Fuel Filter,1,11.98,11.98
PO01419,5/11/2024,2513,Suspension Kit,4,260.64,1042.56
PO01420,5/22/2024,2513,Suspension Kit,4,264.71,1058.84
PO01421,5/22/2024,2513,Headlight,1,65.15,65.15
PO01422,5/18/2024,2513,Fuel Filter,1,20.41,20.41
PO01423,5/18/2024,2513,Air Hose,4,33.98,135.92
PO01424,5/18/2024,2513,Belt,2,29.84,59.68
PO01425,5/6/2024,2513,Suspension Kit,1,240.95,240.95
PO01426,5/6/2024,2513,Fuel Filter,4,15.64,62.56
PO01427,5/6/2024,2513,Turbocharger,2,902.25,1804.5
PO01428,5/14/2024,2513,Belt,2,26.99,53.98
PO01429,5/14/2024,2513,Coolant,2,45.7,91.4
PO01430,5/14/2024,2513,EGR Valve,1,167.15,167.15
PO01431,5/13/2024,2514,Transmission Fluid,2,34.69,69.38
PO01432,5/13/2024,2514,Fuel Filter,2,10.05,20.1
PO01433,5/27/2024,2514,Air Hose,2,38.7,77.4
PO01434,5/27/2024,2514,EGR Valve,3,194.27,582.81
PO01435,5/27/2024,2514,Turbocharger,4,829.04,3316.16
PO01436,5/15/2024,2514,Belt,4,21.1,84.4
PO01437,5/15/2024,2514,Turbocharger,4,1377.14,5508.56
PO01438,5/15/2024,2514,Air Filter,3,16.25,48.75
PO01439,5/12/2024,2514,EGR Valve,1,255.96,255.96
PO01440,5/12/2024,2514,Brake Pads,3,83.01,249.03
PO01441,5/12/2024,2514,Air Hose,1,33.09,33.09
PO01442,5/23/2024,2514,Transmission Fluid,2,45.83,91.66
PO01443,5/8/2024,2514,Fuse,1,7.22,7.22
PO01444,5/8/2024,2514,Turbocharger,4,1391.77,5567.08
PO01445,5/13/2024,2514,Oil Filter,4,11.77,47.08
PO01446,5/24/2024,2515,Suspension Kit,1,229.42,229.42
PO01447,5/24/2024,2515,Headlight,4,56.07,224.28
PO01448,5/26/2024,2515,Fuse,1,3.09,3.09
PO01449,5/26/2024,2515,Belt,1,45.32,45.32
PO01450,5/6/2024,2515,Transmission Fluid,4,29.09,116.36
PO01451,5/14/2024,2515,Air Hose,1,31.55,31.55
PO01452,5/14/2024,2515,Tire,1,480.87,480.87
PO01453,5/24/2024,2515,Transmission Fluid,1,43.25,43.25
PO01454,5/24/2024,2515,Tire,1,598.33,598.33
PO01455,5/1/2024,2515,Engine Oil,2,36.25,72.5
PO01456,5/1/2024,2515,Coolant,4,47.38,189.52
PO01457,5/6/2024,2515,Fuse,3,4.67,14.01
PO01458,5/6/2024,2515,Oil Filter,2,12.08,24.16
PO01459,5/25/2024,2515,Turbocharger,4,1434.49,5737.96
PO01460,5/13/2024,2515,Engine Oil,2,36.65,73.3
PO01461,5/13/2024,2515,Fuel Filter,2,17.35,34.7
PO01462,5/25/2024,2515,Air Filter,2,17.95,35.9
PO01463,5/25/2024,2515,Turbocharger,1,1459.67,1459.67
PO01464,5/25/2024,2515,EGR Valve,3,156.67,470.01
PO01465,5/22/2024,2516,Transmission Fluid,1,38.11,38.11
PO01466,5/22/2024,2516,Turbocharger,1,1138.32,1138.32
PO01467,5/22/2024,2516,Transmission Fluid,4,58.97,235.88
PO01468,5/28/2024,2516,Tire,2,571.54,1143.08
PO01469,5/17/2024,2516,Suspension Kit,4,359.67,1438.68
PO01470,5/17/2024,2516,Headlight,1,41.45,41.45
PO01471,5/6/2024,2516,Suspension Kit,4,394.26,1577.04
PO01472,5/6/2024,2516,Tire,2,466.71,933.42
PO01473,5/6/2024,2516,Fuse,4,2.75,11
PO01474,5/16/2024,2516,Oil Filter,2,13.13,26.26
PO01475,5/16/2024,2516,Belt,1,26.25,26.25
PO01476,5/16/2024,2516,Tire,1,437.92,437.92
PO01477,5/22/2024,2516,Headlight,2,82.43,164.86
PO01478,5/23/2024,2516,Turbocharger,1,1073.66,1073.66
PO01479,5/23/2024,2516,Engine Oil,1,31.98,31.98
PO01480,5/23/2024,2516,Fuse,1,6.58,6.58
PO01481,5/13/2024,2516,Brake Pads,4,134.51,538.04
PO01482,5/23/2024,2516,Coolant,2,42.71,85.42
PO01483,5/23/2024,2516,Turbocharger,1,1104.87,1104.87
PO01484,5/23/2024,2516,Belt,3,33.46,100.38
PO01485,5/19/2024,2516,Oil Filter,2,11.16,22.32
PO01486,5/19/2024,2516,Air Filter,1,15.13,15.13
PO01487,5/19/2024,2516,Tire,3,489.24,1467.72
PO01488,5/21/2024,2517,Oil Filter,2,8.35,16.7
PO01489,5/13/2024,2517,Tire,3,505.45,1516.35
PO01490,5/13/2024,2517,EGR Valve,3,210.5,631.5
PO01491,5/28/2024,2517,Fuse,2,8.93,17.86
PO01492,5/3/2024,2517,Fuel Filter,3,16.53,49.59
PO01493,5/3/2024,2517,EGR Valve,2,242.44,484.88
PO01494,5/19/2024,2518,Suspension Kit,1,226.64,226.64
PO01495,5/19/2024,2518,Brake Pads,3,100.55,301.65
PO01496,5/10/2024,2518,Fuel Filter,3,17.36,52.08
PO01497,5/10/2024,2518,Turbocharger,4,1271.24,5084.96
PO01498,5/10/2024,2518,Belt,1,35.76,35.76
PO01499,5/2/2024,2518,Coolant,2,20.08,40.16
PO01500,5/2/2024,2518,Suspension Kit,4,258.24,1032.96
PO01501,5/8/2024,2519,Fuel Filter,1,22.38,22.38
PO01502,5/8/2024,2519,Turbocharger,4,1442.88,5771.52
PO01503,5/3/2024,2519,Tire,3,555.03,1665.09
PO01504,5/15/2024,2519,Turbocharger,2,1432.94,2865.88
PO01505,5/15/2024,2519,Brake Pads,3,131.11,393.33
PO01506,5/21/2024,2519,Headlight,4,84.11,336.44
PO01507,5/21/2024,2519,Transmission Fluid,2,36.75,73.5
PO01508,5/21/2024,2519,Suspension Kit,4,289.37,1157.48
PO01509,5/13/2024,2519,Fuse,1,3,3
PO01510,5/2/2024,2519,Belt,4,47.67,190.68
PO01511,5/2/2024,2519,Air Filter,1,23.36,23.36
PO01512,5/2/2024,2519,Turbocharger,3,1080.6,3241.8
PO01513,5/21/2024,2519,Belt,4,20.17,80.68
PO01514,5/21/2024,2519,Suspension Kit,3,342.25,1026.75
PO01515,5/25/2024,2519,Headlight,4,66.74,266.96
PO01516,5/13/2024,2520,Belt,4,46.62,186.48
PO01517,5/3/2024,2520,EGR Valve,2,274.44,548.88
PO01518,5/3/2024,2520,Transmission Fluid,4,30.42,121.68
PO01519,5/3/2024,2520,Suspension Kit,3,396.64,1189.92
PO01520,5/27/2024,2520,Tire,1,544.09,544.09
PO01521,5/27/2024,2520,Transmission Fluid,4,52.82,211.28
PO01522,5/27/2024,2520,Oil Filter,1,11.6,11.6
PO01523,5/9/2024,2520,Brake Pads,3,140.12,420.36
PO01524,5/9/2024,2520,Suspension Kit,2,267.36,534.72
PO01525,5/17/2024,2520,Suspension Kit,4,228.28,913.12
PO01526,5/17/2024,2520,Engine Oil,4,75,300
PO01527,6/1/2024,2501,Air Hose,1,27.32,27.32
PO01528,6/1/2024,2501,Brake Pads,2,114.74,229.48
PO01529,6/27/2024,2501,Fuel Filter,3,26.24,78.72
PO01530,6/27/2024,2501,Headlight,4,43.68,174.72
PO01531,6/24/2024,2501,Suspension Kit,4,214.39,857.56
PO01532,6/5/2024,2501,Air Filter,4,23.47,93.88
PO01533,6/22/2024,2501,EGR Valve,4,190.28,761.12
PO01534,6/24/2024,2501,Turbocharger,2,1331.99,2663.98
PO01535,6/24/2024,2501,Engine Oil,1,72.91,72.91
PO01536,6/4/2024,2501,Oil Filter,4,13.46,53.84
PO01537,6/4/2024,2501,Suspension Kit,3,252.54,757.62
PO01538,6/4/2024,2501,Brake Pads,1,97.04,97.04
PO01539,6/14/2024,2501,Turbocharger,4,829.49,3317.96
PO01540,6/6/2024,2501,Transmission Fluid,1,34.07,34.07
PO01541,6/6/2024,2501,Turbocharger,3,850.76,2552.28
PO01542,6/17/2024,2501,Transmission Fluid,3,46.15,138.45
PO01543,6/25/2024,2501,Suspension Kit,3,312.15,936.45
PO01544,6/25/2024,2501,Headlight,1,48.09,48.09
PO01545,6/25/2024,2501,Oil Filter,3,12.37,37.11
PO01546,6/23/2024,2502,Headlight,3,60.56,181.68
PO01547,6/23/2024,2502,Air Hose,3,32.9,98.7
PO01548,6/24/2024,2502,Fuel Filter,3,18.81,56.43
PO01549,6/24/2024,2502,Transmission Fluid,3,36.52,109.56
PO01550,6/1/2024,2502,Coolant,1,25.72,25.72
PO01551,6/1/2024,2502,Oil Filter,2,11.87,23.74
PO01552,6/1/2024,2502,Fuse,1,7.73,7.73
PO01553,6/22/2024,2502,Turbocharger,2,1290.09,2580.18
PO01554,6/22/2024,2502,Air Filter,4,13.4,53.6
PO01555,6/22/2024,2502,Headlight,1,43.26,43.26
PO01556,6/11/2024,2502,Turbocharger,4,1202.22,4808.88
PO01557,6/11/2024,2502,Brake Pads,1,84.77,84.77
PO01558,6/11/2024,2502,Engine Oil,1,79.45,79.45
PO01559,6/12/2024,2502,Engine Oil,2,75.37,150.74
PO01560,6/12/2024,2502,Headlight,3,65.41,196.23
PO01561,6/7/2024,2502,EGR Valve,2,280.76,561.52
PO01562,6/7/2024,2502,Suspension Kit,4,312.74,1250.96
PO01563,6/7/2024,2502,Fuse,4,2.69,10.76
PO01564,6/6/2024,2503,EGR Valve,4,211.24,844.96
PO01565,6/6/2024,2503,Suspension Kit,2,252.68,505.36
PO01566,6/26/2024,2503,Coolant,4,48.62,194.48
PO01567,6/26/2024,2503,Oil Filter,4,10.34,41.36
PO01568,6/4/2024,2503,Belt,3,26.74,80.22
PO01569,6/4/2024,2503,Transmission Fluid,1,31.48,31.48
PO01570,6/23/2024,2503,Turbocharger,1,1157.77,1157.77
PO01571,6/23/2024,2503,Engine Oil,4,37.26,149.04
PO01572,6/26/2024,2503,EGR Valve,4,230.62,922.48
PO01573,6/9/2024,2503,Fuse,3,4.13,12.39
PO01574,6/9/2024,2503,Transmission Fluid,1,34.67,34.67
PO01575,6/9/2024,2503,Turbocharger,4,807.12,3228.48
PO01576,6/7/2024,2503,Fuse,1,3.32,3.32
PO01577,6/7/2024,2503,Engine Oil,1,39.48,39.48
PO01578,6/10/2024,2503,Turbocharger,3,873.71,2621.13
PO01579,6/10/2024,2503,Suspension Kit,4,224.94,899.76
PO01580,6/10/2024,2503,Transmission Fluid,2,48.26,96.52
PO01581,6/1/2024,2504,Fuel Filter,2,12.7,25.4
PO01582,6/24/2024,2504,Engine Oil,1,55.05,55.05
PO01583,6/24/2024,2504,Suspension Kit,1,309.75,309.75
PO01584,6/14/2024,2504,Belt,2,49.94,99.88
PO01585,6/13/2024,2504,Brake Pads,3,147.14,441.42
PO01586,6/13/2024,2504,Fuel Filter,4,16.62,66.48
PO01587,6/1/2024,2504,Air Hose,1,36,36
PO01588,6/1/2024,2504,Brake Pads,3,136.26,408.78
PO01589,6/25/2024,2505,Fuse,2,2.67,5.34
PO01590,6/25/2024,2505,Belt,2,45.83,91.66
PO01591,6/25/2024,2505,Turbocharger,1,1071.87,1071.87
PO01592,6/17/2024,2505,Fuse,1,9.31,9.31
PO01593,6/17/2024,2505,Tire,4,489.12,1956.48
PO01594,6/17/2024,2505,Suspension Kit,1,261.39,261.39
PO01595,6/21/2024,2505,Fuel Filter,4,27.85,111.4
PO01596,6/21/2024,2505,Air Filter,1,15.2,15.2
PO01597,6/21/2024,2505,Brake Pads,3,74.31,222.93
PO01598,6/18/2024,2505,Brake Pads,1,129.06,129.06
PO01599,6/14/2024,2505,Air Filter,2,23.8,47.6
PO01600,6/28/2024,2505,Suspension Kit,2,358.61,717.22
PO01601,6/26/2024,2505,Tire,3,366.08,1098.24
PO01602,6/26/2024,2505,Suspension Kit,3,332.52,997.56
PO01603,6/1/2024,2505,Headlight,2,76.44,152.88
PO01604,6/1/2024,2505,Brake Pads,2,84.46,168.92
PO01605,6/3/2024,2505,Transmission Fluid,3,48.28,144.84
PO01606,6/22/2024,2506,Engine Oil,4,51.41,205.64
PO01607,6/22/2024,2506,Fuse,1,9.4,9.4
PO01608,6/1/2024,2506,Tire,3,410,1230
PO01609,6/7/2024,2506,Air Hose,1,39.29,39.29
PO01610,6/11/2024,2506,Turbocharger,3,1235.12,3705.36
PO01611,6/11/2024,2506,Fuse,1,8.93,8.93
PO01612,6/20/2024,2506,Suspension Kit,3,266.95,800.85
PO01613,6/20/2024,2506,Fuel Filter,4,20.88,83.52
PO01614,6/14/2024,2506,Suspension Kit,1,370.4,370.4
PO01615,6/14/2024,2506,Turbocharger,2,813.45,1626.9
PO01616,6/14/2024,2506,Engine Oil,2,52.35,104.7
PO01617,6/14/2024,2506,Air Filter,1,24.7,24.7
PO01618,6/17/2024,2506,Fuse,3,7.04,21.12
PO01619,6/17/2024,2506,EGR Valve,1,268.75,268.75
PO01620,6/17/2024,2506,Brake Pads,2,68.35,136.7
PO01621,6/3/2024,2506,Coolant,2,40.85,81.7
PO01622,6/2/2024,2507,Air Hose,2,32.76,65.52
PO01623,6/2/2024,2507,Fuse,1,8.34,8.34
PO01624,6/18/2024,2507,Coolant,2,44.94,89.88
PO01625,6/18/2024,2507,Fuel Filter,1,27.36,27.36
PO01626,6/18/2024,2507,EGR Valve,3,244.18,732.54
PO01627,6/7/2024,2507,Suspension Kit,2,376.1,752.2
PO01628,6/7/2024,2507,Fuel Filter,4,14.2,56.8
PO01629,6/5/2024,2507,EGR Valve,2,250.6,501.2
PO01630,6/5/2024,2507,Air Filter,4,18.75,75
PO01631,6/26/2024,2507,Fuel Filter,2,29.73,59.46
PO01632,6/26/2024,2507,Turbocharger,1,1459.54,1459.54
PO01633,6/8/2024,2507,Headlight,3,43.04,129.12
PO01634,6/8/2024,2507,Engine Oil,4,43.94,175.76
PO01635,6/10/2024,2507,Air Filter,1,12.67,12.67
PO01636,6/10/2024,2507,Coolant,1,42.22,42.22
PO01637,6/17/2024,2508,Transmission Fluid,3,46.04,138.12
PO01638,6/4/2024,2508,Fuse,4,8.26,33.04
PO01639,6/18/2024,2508,Air Filter,3,24.77,74.31
PO01640,6/18/2024,2508,Belt,1,39.34,39.34
PO01641,6/18/2024,2508,Oil Filter,4,7.35,29.4
PO01642,6/8/2024,2508,Air Hose,4,17.62,70.48
PO01643,6/8/2024,2508,Fuel Filter,4,10.52,42.08
PO01644,6/2/2024,2508,Transmission Fluid,1,26.69,26.69
PO01645,6/20/2024,2508,Suspension Kit,3,391.06,1173.18
PO01646,6/20/2024,2508,EGR Valve,2,267.22,534.44
PO01647,6/16/2024,2508,Brake Pads,2,110.02,220.04
PO01648,6/20/2024,2509,Brake Pads,1,122.94,122.94
PO01649,6/22/2024,2509,Air Hose,1,26.75,26.75
PO01650,6/6/2024,2509,Belt,4,46.6,186.4
PO01651,6/6/2024,2509,Transmission Fluid,4,47.32,189.28
PO01652,6/6/2024,2509,Air Hose,1,15.07,15.07
PO01653,6/8/2024,2509,EGR Valve,4,299.8,1199.2
PO01654,6/8/2024,2509,Headlight,4,40.65,162.6
PO01655,6/8/2024,2509,Fuel Filter,2,25.91,51.82
PO01656,6/16/2024,2509,Transmission Fluid,3,26.8,80.4
PO01657,6/18/2024,2509,Headlight,1,79.67,79.67
PO01658,6/18/2024,2509,Coolant,2,28.87,57.74
PO01659,6/22/2024,2509,Fuel Filter,3,22.83,68.49
PO01660,6/21/2024,2509,Brake Pads,4,97.05,388.2
PO01661,6/21/2024,2509,Tire,4,377.76,1511.04
PO01662,6/4/2024,2509,Transmission Fluid,4,25.9,103.6
PO01663,6/5/2024,2510,Headlight,3,82.89,248.67
PO01664,6/5/2024,2510,Tire,4,528.77,2115.08
PO01665,6/5/2024,2510,Air Filter,1,11.09,11.09
PO01666,6/8/2024,2510,Oil Filter,1,7.42,7.42
PO01667,6/8/2024,2510,Suspension Kit,4,359.33,1437.32
PO01668,6/28/2024,2510,Air Hose,3,26.05,78.15
PO01669,6/7/2024,2510,Fuel Filter,3,17.25,51.75
PO01670,6/7/2024,2510,Coolant,1,40.64,40.64
PO01671,6/7/2024,2510,Air Hose,3,38.01,114.03
PO01672,6/28/2024,2510,Turbocharger,2,1185.27,2370.54
PO01673,6/13/2024,2511,Coolant,2,25.17,50.34
PO01674,6/13/2024,2511,Transmission Fluid,1,59.49,59.49
PO01675,6/7/2024,2511,Air Hose,2,32.08,64.16
PO01676,6/7/2024,2511,Headlight,1,75.07,75.07
PO01677,6/21/2024,2511,Air Filter,4,21.22,84.88
PO01678,6/23/2024,2511,Transmission Fluid,2,46.2,92.4
PO01679,6/23/2024,2511,Coolant,1,43.37,43.37
PO01680,6/23/2024,2511,Air Filter,2,16.82,33.64
PO01681,6/8/2024,2511,EGR Valve,4,297.11,1188.44
PO01682,6/8/2024,2511,Headlight,1,41.58,41.58
PO01683,6/8/2024,2511,Oil Filter,4,5.37,21.48
PO01684,6/20/2024,2511,Brake Pads,3,79.62,238.86
PO01685,6/13/2024,2511,Coolant,1,36.7,36.7
PO01686,6/13/2024,2511,Turbocharger,1,1298.72,1298.72
PO01687,6/4/2024,2512,Suspension Kit,1,215.21,215.21
PO01688,6/4/2024,2512,Air Hose,4,34.03,136.12
PO01689,6/4/2024,2512,Transmission Fluid,3,41.4,124.2
PO01690,6/19/2024,2512,Belt,1,31,31
PO01691,6/19/2024,2512,Brake Pads,4,118.62,474.48
PO01692,6/19/2024,2512,Transmission Fluid,2,57.21,114.42
PO01693,6/19/2024,2512,Air Hose,1,23.16,23.16
PO01694,6/16/2024,2512,Air Hose,1,19.05,19.05
PO01695,6/16/2024,2512,Headlight,1,62.34,62.34
PO01696,6/16/2024,2512,Belt,1,24.82,24.82
PO01697,6/3/2024,2512,Belt,1,44.01,44.01
PO01698,6/3/2024,2512,Brake Pads,4,53.38,213.52
PO01699,6/25/2024,2512,Suspension Kit,4,288.48,1153.92
PO01700,6/13/2024,2512,Air Hose,1,28.98,28.98
PO01701,6/13/2024,2512,Belt,1,26.98,26.98
PO01702,6/2/2024,2512,Transmission Fluid,4,55.32,221.28
PO01703,6/2/2024,2512,Belt,2,25.19,50.38
PO01704,6/2/2024,2512,Engine Oil,3,30.51,91.53
PO01705,6/27/2024,2512,Fuel Filter,2,19.11,38.22
PO01706,6/27/2024,2512,Tire,4,494.44,1977.76
PO01707,6/27/2024,2512,Headlight,1,88.03,88.03
PO01708,6/23/2024,2512,Belt,1,35.66,35.66
PO01709,6/15/2024,2513,Fuse,1,8.23,8.23
PO01710,6/28/2024,2513,Fuel Filter,3,18.15,54.45
PO01711,6/28/2024,2513,EGR Valve,4,159.8,639.2
PO01712,6/16/2024,2513,Headlight,3,43.26,129.78
PO01713,6/16/2024,2513,Air Filter,1,10.31,10.31
PO01714,6/22/2024,2513,Air Filter,2,17.19,34.38
PO01715,6/22/2024,2513,Oil Filter,1,5.59,5.59
PO01716,6/21/2024,2513,Turbocharger,1,961.35,961.35
PO01717,6/21/2024,2513,Air Hose,3,25.42,76.26
PO01718,6/21/2024,2513,EGR Valve,3,156.71,470.13
PO01719,6/21/2024,2513,Brake Pads,2,142.24,284.48
PO01720,6/21/2024,2513,Headlight,2,56.79,113.58
PO01721,6/21/2024,2513,Fuse,1,2.68,2.68
PO01722,6/17/2024,2513,Tire,2,415.4,830.8
PO01723,6/17/2024,2513,Air Filter,4,16.69,66.76
PO01724,6/17/2024,2513,Belt,1,45.47,45.47
PO01725,6/4/2024,2513,Coolant,1,38.46,38.46
PO01726,6/4/2024,2513,Brake Pads,1,86.37,86.37
PO01727,6/4/2024,2513,EGR Valve,1,235.81,235.81
PO01728,6/12/2024,2513,Turbocharger,2,1377.03,2754.06
PO01729,6/12/2024,2513,Fuse,2,8.03,16.06
PO01730,6/7/2024,2513,Suspension Kit,4,240.76,963.04
PO01731,6/7/2024,2513,Air Hose,1,39.22,39.22
PO01732,6/25/2024,2514,Air Filter,1,24.78,24.78
PO01733,6/25/2024,2514,Turbocharger,3,1090.94,3272.82
PO01734,6/11/2024,2514,Engine Oil,1,48.85,48.85
PO01735,6/1/2024,2514,Belt,4,46.98,187.92
PO01736,6/1/2024,2514,Tire,1,501,501
PO01737,6/1/2024,2514,Engine Oil,4,73.92,295.68
PO01738,6/14/2024,2514,Fuse,4,8.73,34.92
PO01739,6/24/2024,2514,Tire,2,457.58,915.16
PO01740,6/25/2024,2515,Tire,1,312.04,312.04
PO01741,6/13/2024,2515,EGR Valve,3,295.26,885.78
PO01742,6/21/2024,2515,Engine Oil,4,38.17,152.68
PO01743,6/21/2024,2515,Transmission Fluid,2,31.77,63.54
PO01744,6/21/2024,2515,Belt,1,46.71,46.71
PO01745,6/19/2024,2515,Air Filter,2,13.36,26.72
PO01746,6/19/2024,2515,Coolant,1,36.61,36.61
PO01747,6/9/2024,2515,Air Hose,3,31.11,93.33
PO01748,6/9/2024,2515,Turbocharger,4,875.27,3501.08
PO01749,6/17/2024,2515,Oil Filter,4,8.6,34.4
PO01750,6/17/2024,2515,Transmission Fluid,2,34.89,69.78
PO01751,6/17/2024,2515,Tire,4,508.39,2033.56
PO01752,6/7/2024,2515,EGR Valve,2,176.31,352.62
PO01753,6/18/2024,2516,Air Hose,4,32.54,130.16
PO01754,6/11/2024,2516,Transmission Fluid,2,51.9,103.8
PO01755,6/11/2024,2516,Coolant,3,29.17,87.51
PO01756,6/11/2024,2516,Suspension Kit,2,329.62,659.24
PO01757,6/15/2024,2516,Headlight,3,73.89,221.67
PO01758,6/13/2024,2516,Transmission Fluid,3,56.66,169.98
PO01759,6/15/2024,2516,Suspension Kit,4,284.34,1137.36
PO01760,6/15/2024,2516,EGR Valve,3,187.93,563.79
PO01761,6/16/2024,2516,Oil Filter,2,14.83,29.66
PO01762,6/16/2024,2516,Headlight,3,71.09,213.27
PO01763,6/18/2024,2516,Headlight,3,50.51,151.53
PO01764,6/18/2024,2516,Turbocharger,4,1261.68,5046.72
PO01765,6/18/2024,2516,Engine Oil,4,35.15,140.6
PO01766,6/18/2024,2516,Fuel Filter,2,10.22,20.44
PO01767,6/18/2024,2516,Air Hose,3,27.02,81.06
PO01768,6/8/2024,2516,Air Filter,2,21.15,42.3
PO01769,6/8/2024,2516,Engine Oil,2,70.4,140.8
